"id_film";"url";"titre";"date_sortie";"duree";"genre";"nationalite";"type_film";"reprise";"couleur";"recompenses";"note_presse";"note_spectateurs"
"34894";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34894.html";"Fatma";"2002-02-27";"124";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,0"
"31016";"http://www.allocine.fr/film/fichefilm_gen_cfilm=31016.html";"Annie-Mary à la folie !";"2002-02-27";"105";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,2"
"41102";"http://www.allocine.fr/film/fichefilm_gen_cfilm=41102.html";"Sangue Vivo";"2002-02-27";"95";"Drame";"italien";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"18898";"http://www.allocine.fr/film/fichefilm_gen_cfilm=18898.html";"Ouvre les yeux";"2002-01-18";"117";"Fantastique";"espagnol";"Long-métrage";TRUE;"Couleur";NA;NA;"3,9"
"15503";"http://www.allocine.fr/film/fichefilm_gen_cfilm=15503.html";"Tesis";"2002-01-04";"130";"Thriller";"espagnol";"Long-métrage";TRUE;"Couleur";NA;NA;"3,6"
"36806";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36806.html";"The Navigators";"2002-01-02";"96";"Comédie dramatique";"britannique";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,4"
"34832";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34832.html";"B. Monkey";"2002-01-02";"92";"Policier";"britannique";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,6"
"28626";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28626.html";"La maîtresse en maillot de bain";"2002-01-02";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,2"
"28605";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28605.html";"Se souvenir des belles choses";"2002-01-09";"110";"Drame";"français";"Long-métrage";FALSE;"Couleur";"4 prix et 2 nominations";"3,6";"3,7"
"29064";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29064.html";"Laissez-passer";"2002-01-09";"165";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 7 nominations";"4,0";"3,5"
"37403";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37403.html";"Tableau de famille";"2002-01-09";"111";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"3,5"
"37399";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37399.html";"La ciénaga";"2002-01-09";"103";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,3"
"32020";"http://www.allocine.fr/film/fichefilm_gen_cfilm=32020.html";"Les Frères Gravet";"2002-01-09";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"38707";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38707.html";"Le Corsaire, le magicien, le voleur et les enfants";"2002-01-09";"95";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"27762";"http://www.allocine.fr/film/fichefilm_gen_cfilm=27762.html";"Compte à rebours mortel";"2002-01-16";"96";"Thriller";"allemand";"Long-métrage";FALSE;"Couleur";NA;"2,0";"2,2"
"29028";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29028.html";"Fais-moi des vacances";"2002-01-16";"86";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,3"
"28762";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28762.html";"Cet amour-là";"2002-01-16";"100";"Romance";"français";"Long-métrage";FALSE;"Couleur";NA;"3,3";"3,1"
"38396";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38396.html";"Le Doux amour des hommes";"2002-01-16";"80";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"2,7"
"37343";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37343.html";"La Route";"2002-01-16";"85";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,6";"2,9"
"29407";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29407.html";"Les Amants du Nil";"2002-01-16";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,7";"2,9"
"10328";"http://www.allocine.fr/film/fichefilm_gen_cfilm=10328.html";"Le Franc-tireur";"2002-01-16";"72";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"3,0"
"37882";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37882.html";"Papillons de nuit";"2002-01-16";"82";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,7";"3,2"
"30423";"http://www.allocine.fr/film/fichefilm_gen_cfilm=30423.html";"Maison de poupée";"2002-01-16";NA;"Drame";"britannique";"Long-métrage";TRUE;"Couleur";"2 nominations";NA;"2,9"
"34146";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34146.html";"Les Cent pas";"2002-01-23";"117";"Policier";"italien";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,7";"3,9"
"35154";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35154.html";"Comme un avion";"2002-01-23";"100";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,3";"2,9"
"36811";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36811.html";"Porto de mon enfance";"2002-01-23";"61";"Documentaire";"portugais";"Long-métrage";FALSE;"Couleur";NA;"4,2";"2,9"
"28511";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28511.html";"Mama Aloko";"2002-01-23";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,1"
"29184";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29184.html";"Le Singe";"2002-01-23";"98";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,9";"3,0"
"28537";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28537.html";"Astérix et Obélix : Mission Cléopâtre";"2002-01-30";"107";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 2 nominations";"3,8";"4,0"
"34485";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34485.html";"Le Métier des armes";"2002-01-30";"100";"Autres";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,3";"3,3"
"36402";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36402.html";"L'Afrance";"2002-01-30";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,8";"2,7"
"29106";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29106.html";"Café de la plage";"2002-01-30";"83";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,0"
"38569";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38569.html";"Comme il vient";"2002-01-30";"73";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"2,9"
"45435";"http://www.allocine.fr/film/fichefilm_gen_cfilm=45435.html";"Neutre";"2002-01-30";"90";"Drame";"suisse";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"1387";"http://www.allocine.fr/film/fichefilm_gen_cfilm=1387.html";"Ô vous mes oies !";"2002-01-30";"88";"Drame";"russe";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"28401";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28401.html";"Inch'allah dimanche";"2001-12-05";"98";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,2"
"28633";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28633.html";"Being light";"2001-12-05";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"2,8"
"34921";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34921.html";"Les Ames câlines";"2001-12-05";"89";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,0";"3,1"
"33450";"http://www.allocine.fr/film/fichefilm_gen_cfilm=33450.html";"Concurrence déloyale";"2001-12-05";"105";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"2,7";"2,8"
"34718";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34718.html";"Pauline & Paulette";"2001-12-05";"78";"Comédie dramatique";"belge";"Long-métrage";FALSE;"Couleur";NA;"3,1";"3,2"
"36183";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36183.html";"Chittagong, dernière escale";"2001-12-05";"80";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"36725";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36725.html";"Bully";"2001-12-12";"111";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,6";"3,5"
"35120";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35120.html";"Les rois mages";"2001-12-12";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,1"
"28882";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28882.html";"Le peuple migrateur";"2001-12-12";"98";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 5 nominations";"3,7";"2,9"
"26034";"http://www.allocine.fr/film/fichefilm_gen_cfilm=26034.html";"Bandits, bandits";"2001-12-10";"115";"Fantastique";"britannique";"Long-métrage";TRUE;"Couleur";"1 nomination";NA;"2,9"
"34906";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34906.html";"Bécassine, le trésor viking";"2001-12-12";"85";"Animation";"français";"Long-métrage";FALSE;"Couleur";NA;"3,2";"2,9"
"29290";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29290.html";"Silence... on tourne";"2001-12-12";"108";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"2,9"
"23982";"http://www.allocine.fr/film/fichefilm_gen_cfilm=23982.html";"7 chants de la Toundra";"2001-12-12";"86";"Comédie dramatique";"finlandais";"Long-métrage";FALSE;"N&B";NA;"3,8";"3,0"
"28665";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28665.html";"La plage noire";"2001-12-12";"114";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,2";"2,8"
"35379";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35379.html";"Vertiges de l'amour";"2001-12-19";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"2,6"
"32820";"http://www.allocine.fr/film/fichefilm_gen_cfilm=32820.html";"Italian for beginners";"2001-12-19";"108";"Comédie";"danois";"Long-métrage";FALSE;"Couleur";NA;"3,8";"3,2"
"35983";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35983.html";"Sauvage innocence";"2001-12-19";"113";"Drame";"français";"Long-métrage";FALSE;"N&B";NA;"3,9";"3,3"
"36830";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36830.html";"Tirana, année zéro";"2001-12-19";"89";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"38274";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38274.html";"Violette et Mr B.";"2001-12-19";"84";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"26832";"http://www.allocine.fr/film/fichefilm_gen_cfilm=26832.html";"Les Autres";"2001-12-26";"105";"Fantastique";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"4,5";"3,9"
"28953";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28953.html";"Sexy boys";"2001-12-26";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,3";"1,6"
"35310";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35310.html";"Christmas";"2001-12-26";"83";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,5";"2,4"
"37173";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37173.html";"Kiss kiss (Bang Bang)";"2001-11-07";"96";"Comédie";"britannique";"Long-métrage";FALSE;"Couleur";NA;"2,3";"3,2"
"28447";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28447.html";"J'ai faim !!!";"2001-11-07";"97";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,6";"2,1"
"35370";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35370.html";"C'est La Vie";"2001-11-07";"113";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,3";"3,5"
"37425";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37425.html";"Le Tunnel";"2001-11-07";"157";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";NA;"3,3";"3,7"
"29088";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29088.html";"L'autre monde";"2001-11-07";"100";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"2,9"
"36832";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36832.html";"Le Souffle";"2001-11-07";"77";"Drame";"français";"Long-métrage";FALSE;"N&B";"1 nomination";"3,8";"3,3"
"32821";"http://www.allocine.fr/film/fichefilm_gen_cfilm=32821.html";"Paria";"2001-11-07";"125";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,1"
"37529";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37529.html";"Etats de service";"2001-11-07";"160";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,1"
"27044";"http://www.allocine.fr/film/fichefilm_gen_cfilm=27044.html";"Les Jolies choses";"2001-11-14";"105";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 1 nomination";"2,9";"2,8"
"28474";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28474.html";"Ma femme est une actrice";"2001-11-14";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,8";"2,6"
"29277";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29277.html";"L'Emploi du temps";"2001-11-14";"132";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"4,6";"3,3"
"580";"http://www.allocine.fr/film/fichefilm_gen_cfilm=580.html";"Moulin Rouge";"2001-11-14";NA;"Autres";"britannique";"Long-métrage";TRUE;"N&B";"6 nominations";NA;"3,5"
"29264";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29264.html";"Tosca";"2001-11-14";"119";"Autres";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"3,1"
"33457";"http://www.allocine.fr/film/fichefilm_gen_cfilm=33457.html";"Made In The USA";"2001-11-14";"105";"Documentaire";"belge";"Long-métrage";FALSE;"Couleur";NA;"4,0";"3,1"
"31633";"http://www.allocine.fr/film/fichefilm_gen_cfilm=31633.html";"Les Siestes grenadine";"2001-11-14";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;"3,1"
"28779";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28779.html";"Cher Fidel";"2001-11-14";"92";"Documentaire";"allemand";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"29078";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29078.html";"Tanguy";"2001-11-21";"108";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,7";"2,5"
"28505";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28505.html";"Amour d'enfance";"2001-11-21";"102";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix";"3,7";"3,2"
"37530";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37530.html";"17, rue Bleue";"2001-11-21";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 1 nomination";"3,5";"3,4"
"37883";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37883.html";"Histoires de vies brisées : les double peine de Lyon";"2001-11-21";"110";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"3,0"
"36169";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36169.html";"Malraux, tu m'étonnes !";"2001-11-21";"180";"Autres";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"21111";"http://www.allocine.fr/film/fichefilm_gen_cfilm=21111.html";"Happy birthday !";"2001-11-21";"70";"Drame";"russe";"Long-métrage";FALSE;"N&B";NA;NA;NA
"28798";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28798.html";"Pas un mot";"2001-11-28";"113";"Thriller";"suisse";"Long-métrage";FALSE;"Couleur";NA;"2,1";"2,6"
"36119";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36119.html";"La Grande vie";"2001-11-28";"80";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,9"
"35967";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35967.html";"Goya en Burdeos";"2001-11-28";"102";"Autres";"espagnol";"Long-métrage";FALSE;"Couleur";NA;"3,3";"3,1"
"35375";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35375.html";"Change-moi ma vie";"2001-11-28";"101";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,3"
"34053";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34053.html";"Ce vieux rêve qui bouge";"2001-11-28";"50";"Comédie dramatique";"français";"Moyen-métrage";FALSE;"Couleur";"2 nominations";"3,8";"3,5"
"28563";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28563.html";"Avec tout mon amour";"2001-11-28";"86";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,6";"2,9"
"39126";"http://www.allocine.fr/film/fichefilm_gen_cfilm=39126.html";"Quartier Lacan";"2001-11-28";"118";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"37201";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37201.html";"Everybody famous";"2001-11-28";"107";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,1";"2,9"
"37277";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37277.html";"Paroles de Bibs";"2001-11-28";"96";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,0"
"20562";"http://www.allocine.fr/film/fichefilm_gen_cfilm=20562.html";"Highway";"2001-11-28";"52";"Documentaire";"français";"Moyen-métrage";FALSE;"Couleur";NA;NA;NA
"38706";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38706.html";"Tu ne marcheras jamais seul";"2001-11-28";"86";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"29281";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29281.html";"Le Pornographe";"2001-10-03";"108";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"4,0";"2,4"
"28175";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28175.html";"Chaos";"2001-10-03";"109";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 4 nominations";"3,3";"3,2"
"35200";"http://www.allocine.fr/film/fichefilm_gen_cfilm=35200.html";"Martha... Martha";"2001-10-03";"97";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,2"
"26407";"http://www.allocine.fr/film/fichefilm_gen_cfilm=26407.html";"Rue du retrait";"2001-10-28";"90";"Comédie dramatique";"français";"Long-métrage";TRUE;"Couleur";NA;"3,7";"3,0"
"36132";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36132.html";"Pour une poignée d'herbe";"2001-10-03";"84";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,0"
"29137";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29137.html";"Le Journal de Bridget Jones";"2001-10-10";"97";"Romance";"britannique";"Long-métrage";FALSE;"Couleur";"6 nominations";"3,8";"3,3"
"28111";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28111.html";"Va savoir";"2001-10-10";"220";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"4,5";"3,6"
"4131";"http://www.allocine.fr/film/fichefilm_gen_cfilm=4131.html";"Porte des Lilas";"2001-10-10";NA;"Comédie dramatique";"français";"Long-métrage";TRUE;"N&B";"3 nominations";"3,0";"3,4"
"29214";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29214.html";"Les Acteurs anonymes";"2001-10-10";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"2,9"
"28610";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28610.html";"La fille de son père";"2001-10-10";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"2,9"
"37029";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37029.html";"Frogz";"2001-10-10";"91";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"22987";"http://www.allocine.fr/film/fichefilm_gen_cfilm=22987.html";"Quand les hommes pleurent...";"2001-10-10";"57";"Documentaire";"belge";"Long-métrage";FALSE;"Couleur";"1 nomination";NA;NA
"29044";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29044.html";"Sur mes lèvres";"2001-10-17";"115";"Drame";"français";"Long-métrage";FALSE;"Couleur";"3 prix et 7 nominations";"4,2";"3,7"
"28884";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28884.html";"Le Petit Poucet";"2001-10-17";"90";"Fantastique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"1,9"
"34879";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34879.html";"Sobibor, 14 octobre 1943, 16 heures";"2001-10-17";"95";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"4,6";"3,5"
"37424";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37424.html";"La Bête de miséricorde";"2001-10-17";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,3";"2,8"
"26351";"http://www.allocine.fr/film/fichefilm_gen_cfilm=26351.html";"Makibefo";"2001-10-17";"73";"Comédie dramatique";"britannique";"Long-métrage";FALSE;"Couleur";NA;"3,6";"3,2"
"29131";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29131.html";"Grégoire Moulin contre l'humanité";"2001-10-24";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,8";"3,0"
"28389";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28389.html";"Betty Fisher et autres histoires";"2001-10-24";"101";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,4";"3,3"
"26851";"http://www.allocine.fr/film/fichefilm_gen_cfilm=26851.html";"Reines d'un jour";"2001-10-24";"94";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,4";"2,4"
"34498";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34498.html";"Kandahar";"2001-10-24";"85";"Drame";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,4";"2,9"
"38008";"http://www.allocine.fr/film/fichefilm_gen_cfilm=38008.html";"One More Kiss";"2001-10-24";"97";"Drame";"britannique";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"29196";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29196.html";"Le Vélo de Ghislain Lambert";"2001-10-31";"119";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,5"
"29508";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29508.html";"101 Reykjavik";"2001-10-31";"88";"Comédie dramatique";"norvégien";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,1";"2,9"
"33816";"http://www.allocine.fr/film/fichefilm_gen_cfilm=33816.html";"Candidature";"2001-10-31";"45";"Comédie dramatique";"français";"Moyen-métrage";FALSE;"Couleur";"1 nomination";"3,3";"2,9"
"34560";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34560.html";"Slogans";"2001-10-31";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,8";"2,9"
"28380";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28380.html";"Imago (jours de folie)";"2001-10-31";"105";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,0";"3,0"
"252862";"http://www.allocine.fr/film/fichefilm_gen_cfilm=252862.html";"Purgatoire";"2001-09-01";"6";"Fantastique";"français";"Court-métrage";FALSE;"Couleur";NA;NA;NA
"28658";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28658.html";"La Pianiste";"2001-09-05";"130";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";"4 prix et 4 nominations";"3,7";"3,2"
"36313";"http://www.allocine.fr/film/fichefilm_gen_cfilm=36313.html";"Une hirondelle a fait le printemps";"2001-09-05";"103";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,3";"2,5"
"29072";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29072.html";"L'Anglaise et le Duc";"2001-09-05";"129";"Autres";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"4,3";"3,3"
"28470";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28470.html";"Je rentre à la maison";"2001-09-12";"150";"Comédie dramatique";"portugais";"Long-métrage";FALSE;"Couleur";"4 nominations";"4,6";"3,1"
"43644";"http://www.allocine.fr/film/fichefilm_gen_cfilm=43644.html";"Des animaux fous, fous, fous";"2001-09-12";"42";"Animation";"letton";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"34489";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34489.html";"Assassinat en février";"2001-09-12";"84";"Comédie dramatique";"espagnol";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"37341";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37341.html";"En Heks in de Familie";"2001-09-12";"82";"Aventure";"suédois";"Long-métrage";FALSE;NA;NA;NA;NA
"34877";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34877.html";"No Man's Land";"2001-09-19";"98";"Comédie dramatique";"britannique";"Long-métrage";FALSE;"Couleur";"4 prix et 4 nominations";"4,3";"3,8"
"29306";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29306.html";"Vidocq";"2001-09-19";"100";"Policier";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"1,6"
"34925";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34925.html";"Comment j'ai tué mon père";"2001-09-19";"100";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 1 nomination";"3,8";"3,0"
"29138";"http://www.allocine.fr/film/fichefilm_gen_cfilm=29138.html";"Le Lait de la tendresse humaine";"2001-09-19";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"2,9"
"9376";"http://www.allocine.fr/film/fichefilm_gen_cfilm=9376.html";"La Question";"2001-09-19";NA;"Drame";"français";"Long-métrage";TRUE;"Couleur";NA;"4,0";"3,1"
"31843";"http://www.allocine.fr/film/fichefilm_gen_cfilm=31843.html";"Dans la chambre de Vanda";"2001-09-19";"170";"Documentaire";"portugais";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,5"
"24741";"http://www.allocine.fr/film/fichefilm_gen_cfilm=24741.html";"L'Insaisissable";"2001-09-19";"103";"Drame";"allemand";"Long-métrage";FALSE;"N&B";NA;"3,2";"2,9"
"30589";"http://www.allocine.fr/film/fichefilm_gen_cfilm=30589.html";"Ouvriers, paysans";"2001-09-19";"123";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"37326";"http://www.allocine.fr/film/fichefilm_gen_cfilm=37326.html";"El acordeón del diablo";"2001-09-19";"90";"Comédie dramatique";"allemand";"Long-métrage";FALSE;NA;NA;NA;NA
"28113";"http://www.allocine.fr/film/fichefilm_gen_cfilm=28113.html";"La Chambre des Officiers";"2001-09-26";"135";"Autres";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 9 nominations";"3,7";"3,4"
